date,temp_max_c,temp_min_c,temp_mean_c,precip_mm,wind_max_kmh,solar_rad_mj_m2,humidity_pct,pressure_hpa,month,rained
2018-01-17,28.4,25.3,26.8,2.3,23.2,23.52,74,1013.1,1,1
2018-01-18,28.2,25.0,26.7,4.6,22.1,23.72,78,1013.0,1,1
2018-01-19,27.9,24.3,26.1,4.1,18.5,12.25,80,1013.3,1,1
2018-01-20,28.4,25.5,26.8,3.0,19.2,23.99,75,1012.5,1,1
2018-01-21,28.3,25.0,26.5,2.3,21.6,21.86,79,1011.9,1,1
2018-01-22,28.4,24.7,26.6,0.9,23.4,20.5,77,1011.0,1,0
2018-01-23,26.2,24.0,25.3,8.0,18.8,14.38,85,1011.3,1,1
2018-01-24,27.8,24.2,26.0,7.6,22.5,17.74,79,1011.0,1,1
2018-01-25,28.0,23.5,26.0,1.8,19.8,23.32,81,1010.2,1,1
2018-01-26,28.3,24.2,26.3,0.5,20.2,21.18,81,1009.9,1,0
2018-01-27,28.4,24.8,26.5,1.5,24.8,23.25,81,1009.8,1,1
2018-01-28,27.3,24.6,25.9,4.9,23.1,19.17,84,1009.9,1,1
2018-01-29,28.0,25.2,26.3,3.3,23.1,20.86,82,1009.5,1,1
2018-01-30,28.9,24.2,26.6,1.2,27.3,24.31,81,1009.3,1,1
2018-01-31,28.9,25.7,27.2,0.1,27.3,21.9,76,1010.0,1,0
2018-02-01,28.9,25.8,27.1,0.1,22.9,22.5,77,1009.9,2,0
2018-02-02,28.8,25.5,27.1,0.3,24.7,24.62,75,1008.9,2,0
2018-02-03,29.5,24.1,26.9,0.1,31.8,25.97,76,1008.3,2,0
2018-02-04,29.7,25.1,27.3,0.4,25.0,24.55,73,1009.7,2,0
2018-02-05,29.3,25.4,27.2,0.6,23.7,21.96,79,1009.7,2,0
2018-02-06,29.6,25.7,27.6,2.1,25.8,22.85,77,1009.9,2,1
2018-02-07,29.9,26.2,27.7,3.4,25.6,22.82,78,1010.5,2,1
2018-02-08,29.8,25.0,27.5,3.4,29.1,24.49,76,1011.4,2,1
2018-02-09,28.4,24.4,26.4,4.1,23.4,20.5,82,1012.1,2,1
2018-02-10,28.5,25.1,26.8,2.8,24.1,23.88,76,1011.8,2,1
2018-02-11,28.0,25.3,26.5,2.6,20.5,20.16,74,1011.3,2,1
2018-02-12,27.8,24.5,26.2,3.2,21.2,22.51,79,1011.0,2,1
2018-02-13,27.1,24.4,25.9,4.3,19.9,17.69,85,1011.6,2,1
2018-02-14,28.5,25.9,27.0,2.8,20.7,24.06,77,1012.0,2,1
2018-02-15,27.6,24.7,26.3,4.6,20.0,18.26,83,1013.3,2,1
2018-02-16,27.4,25.4,26.1,7.4,20.9,18.98,84,1013.4,2,1
2018-02-17,27.7,24.4,25.8,17.9,22.2,17.13,86,1012.1,2,1
2018-02-18,27.6,24.4,25.9,4.8,17.7,17.61,85,1011.1,2,1
2018-02-19,27.5,24.4,25.9,5.3,17.4,20.97,86,1010.4,2,1
2018-02-20,27.4,24.4,26.0,2.7,17.3,22.02,85,1010.4,2,1
2018-02-21,28.1,24.5,26.3,1.5,19.8,22.65,84,1010.4,2,1
2018-02-22,29.1,24.9,27.0,0.1,22.2,23.7,80,1010.4,2,0
2018-02-23,28.3,24.6,26.7,1.8,20.5,23.24,81,1011.0,2,1
2018-02-24,28.3,25.5,26.8,1.5,18.3,25.7,78,1010.7,2,1
2018-02-25,28.1,24.7,26.4,4.3,17.7,21.23,77,1011.4,2,1
2018-02-26,28.5,24.8,26.6,0.5,20.6,22.92,78,1012.5,2,0
2018-02-27,28.4,24.9,26.7,1.4,19.5,23.38,80,1012.7,2,1
2018-02-28,27.0,24.3,25.4,16.6,17.4,16.96,88,1012.2,2,1
2018-03-01,26.8,24.3,25.3,4.8,17.1,17.18,89,1013.8,3,1
2018-03-02,27.2,23.8,25.7,5.7,20.0,21.77,86,1013.3,3,1
2018-03-03,27.5,24.1,25.9,5.4,19.2,20.98,85,1011.9,3,1
2018-03-04,28.0,24.6,26.4,3.6,18.8,19.43,82,1010.5,3,1
2018-03-05,29.0,24.7,26.9,0.0,23.4,22.28,83,1009.8,3,0
2018-03-06,29.9,24.8,27.2,0.9,24.8,22.86,84,1009.9,3,0
2018-03-07,30.8,24.9,27.4,0.0,32.1,25.95,82,1009.5,3,0
2018-03-08,29.3,25.4,27.2,0.5,26.8,22.12,82,1010.3,3,0
2018-03-09,29.1,24.5,26.9,0.2,24.5,23.67,82,1011.5,3,0
2018-03-10,29.0,24.7,26.9,0.3,26.2,23.16,80,1011.8,3,0
2018-03-11,29.2,24.8,27.0,0.0,29.5,22.57,80,1010.9,3,0
2018-03-12,30.8,25.5,27.6,0.8,26.6,20.67,80,1010.2,3,0
2018-03-13,31.1,25.2,27.6,0.0,28.0,25.38,80,1011.1,3,0
2018-03-14,29.7,25.8,27.5,0.3,21.6,25.71,80,1012.3,3,0
2018-03-15,28.7,24.8,26.8,1.9,17.1,23.85,77,1012.6,3,1
2018-03-16,27.8,24.4,26.3,1.8,17.9,20.48,78,1012.0,3,1
2018-03-17,28.1,24.5,26.5,1.9,18.0,21.99,81,1010.7,3,1
2018-03-18,28.6,25.0,26.8,1.5,19.9,22.44,80,1009.9,3,1
2018-03-19,28.7,24.5,26.8,0.6,20.2,21.94,79,1010.2,3,0
2018-03-20,29.0,25.1,27.1,1.2,19.1,21.1,78,1011.2,3,1
2018-03-21,28.6,25.4,27.1,1.0,19.6,19.94,79,1011.6,3,1
2018-03-22,28.7,25.7,27.2,1.8,22.3,20.4,78,1011.3,3,1
2018-03-23,29.3,25.2,27.3,1.4,22.3,21.84,78,1010.8,3,1
2018-03-24,26.4,24.5,25.3,15.5,20.3,12.7,89,1011.5,3,1
2018-03-25,27.7,24.4,26.0,6.2,21.3,17.24,82,1011.6,3,1
2018-03-26,27.4,24.9,26.2,4.0,20.5,16.33,81,1012.0,3,1
2018-03-27,27.8,25.3,26.4,6.9,20.4,18.01,80,1012.6,3,1
2018-03-28,28.0,25.0,26.4,4.0,18.5,17.81,81,1011.4,3,1
2018-03-29,27.8,25.2,26.6,2.9,18.5,15.45,76,1011.0,3,1
2018-03-30,26.6,25.0,25.8,5.6,13.1,14.36,84,1011.2,3,1
2018-03-31,27.2,24.1,25.8,3.1,16.9,20.43,86,1011.6,3,1
2018-04-01,27.4,25.0,26.1,8.1,20.5,15.96,82,1010.7,4,1
2018-04-02,27.8,25.4,26.6,2.4,14.9,18.64,79,1010.2,4,1
2018-04-03,27.9,25.0,26.6,1.9,16.0,20.95,83,1009.2,4,1
2018-04-04,28.1,25.4,26.6,4.4,20.3,20.18,85,1009.0,4,1
2018-04-05,27.9,24.6,26.2,1.5,20.2,20.23,86,1009.2,4,1
2018-04-06,27.4,24.2,25.8,6.6,14.3,17.88,85,1010.1,4,1
2018-04-07,27.2,24.2,25.8,2.6,14.6,17.79,86,1011.3,4,1
2018-04-08,27.3,24.1,25.9,5.9,15.3,17.78,83,1012.0,4,1
2018-04-09,27.9,25.5,26.6,2.3,19.3,18.44,75,1012.1,4,1
2018-04-10,27.8,24.7,26.3,2.2,20.0,19.12,75,1012.0,4,1
2018-04-11,27.2,25.2,26.0,4.0,19.4,13.45,81,1011.9,4,1
2018-04-12,27.1,24.1,25.8,10.2,19.2,14.18,86,1012.1,4,1
2018-04-13,27.1,24.3,25.5,8.4,14.8,16.52,86,1013.5,4,1
2018-04-14,26.7,24.3,25.4,6.8,15.5,17.05,88,1014.3,4,1
2018-04-15,26.1,24.4,25.3,6.6,15.2,7.19,87,1014.6,4,1
2018-04-16,28.1,25.4,26.5,2.9,17.1,20.02,75,1013.4,4,1
2018-04-17,27.9,25.1,26.4,2.1,18.9,20.56,78,1014.2,4,1
2018-04-18,27.6,25.3,26.3,2.1,17.7,17.26,78,1015.8,4,1
2018-04-19,27.5,25.3,26.5,1.3,16.6,17.3,78,1015.4,4,1
2018-04-20,27.3,24.6,26.0,1.9,17.1,19.83,84,1013.7,4,1
2018-04-21,26.3,24.2,25.2,8.4,18.3,15.47,89,1012.4,4,1
2018-04-22,26.7,24.3,25.4,9.4,22.1,6.76,83,1012.6,4,1
2018-04-23,28.3,24.9,26.4,3.4,17.5,17.38,75,1013.5,4,1
2018-04-24,28.4,24.5,26.2,3.6,18.2,17.15,82,1013.8,4,1
2018-04-25,27.9,25.8,26.5,0.6,18.5,11.91,77,1014.3,4,0
2018-04-26,28.2,24.9,26.4,0.2,16.5,21.48,77,1013.8,4,0
2018-04-27,27.9,24.6,26.3,3.0,19.0,17.13,82,1013.5,4,1
2018-04-28,26.5,24.5,25.4,7.0,17.6,13.23,88,1014.1,4,1
2018-04-29,26.4,24.2,25.3,11.6,16.4,11.94,87,1014.2,4,1
2018-04-30,26.9,24.1,25.2,24.9,17.6,13.54,87,1014.1,4,1
2018-05-01,26.6,24.6,25.6,5.9,16.6,13.46,87,1014.3,5,1
2018-05-02,27.9,24.3,26.2,6.5,20.0,17.54,82,1014.3,5,1
2018-05-03,27.9,24.5,26.2,5.5,20.7,16.51,81,1014.1,5,1
2018-05-04,27.9,24.5,26.2,2.2,21.7,20.21,80,1013.6,5,1
2018-05-05,28.1,24.6,26.4,1.3,19.6,17.67,78,1013.8,5,1
2018-05-06,28.2,25.2,26.5,1.8,19.7,21.28,74,1014.1,5,1
2018-05-07,27.7,24.1,26.1,2.6,18.2,17.27,78,1014.1,5,1
2018-05-08,26.8,23.9,25.2,10.0,19.0,14.99,86,1013.7,5,1
2018-05-09,26.1,24.1,25.1,8.5,18.6,11.02,85,1013.9,5,1
2018-05-10,27.6,23.1,25.5,4.9,20.9,15.74,84,1013.9,5,1
2018-05-11,27.8,25.2,26.3,2.8,17.1,16.46,80,1014.1,5,1
2018-05-12,27.5,25.1,26.1,4.4,15.5,16.23,81,1013.6,5,1
2018-05-13,27.4,24.1,26.0,2.0,17.9,17.13,80,1013.3,5,1
2018-05-14,27.6,24.8,26.3,3.6,21.5,17.18,79,1013.3,5,1
2018-05-15,25.9,24.0,25.0,10.5,18.7,12.05,88,1013.5,5,1
2018-05-16,28.2,25.0,26.2,2.6,20.7,18.95,77,1013.2,5,1
2018-05-17,27.7,24.0,25.3,7.4,20.0,14.56,86,1013.3,5,1
2018-05-18,27.2,23.8,25.3,8.9,18.7,12.63,84,1013.3,5,1
2018-05-19,27.5,24.3,25.8,0.4,16.6,17.84,78,1012.8,5,0
2018-05-20,27.9,22.6,25.4,0.0,17.4,20.79,84,1012.3,5,0
2018-05-21,27.7,23.7,25.8,2.0,17.7,15.49,85,1012.2,5,1
2018-05-22,27.9,24.0,26.1,2.7,19.3,19.66,80,1014.2,5,1
2018-05-23,27.3,24.1,25.8,2.3,20.8,19.63,77,1015.3,5,1
2018-05-24,27.3,23.3,25.2,6.1,18.8,16.5,82,1015.8,5,1
2018-05-25,25.7,23.4,24.9,10.2,19.2,11.78,84,1014.8,5,1
2018-05-26,27.4,23.5,25.1,2.6,22.2,14.26,79,1014.5,5,1
2018-05-27,26.8,24.2,25.4,2.5,18.1,14.37,78,1015.0,5,1
2018-05-28,26.9,23.2,25.1,7.6,22.9,11.33,82,1015.8,5,1
2018-05-29,27.7,24.1,25.7,0.7,21.5,17.34,75,1015.5,5,0
2018-05-30,27.1,23.7,25.2,7.1,23.3,16.52,81,1014.8,5,1
2018-05-31,27.2,24.1,25.6,3.7,22.4,17.79,76,1014.1,5,1
2018-06-01,26.6,22.9,25.0,0.9,15.8,16.34,83,1013.7,6,0
2018-06-02,26.4,23.7,25.1,5.0,15.5,12.95,89,1014.5,6,1
2018-06-03,27.1,24.6,25.8,2.0,17.7,15.44,85,1015.2,6,1
2018-06-04,27.2,24.0,25.5,2.7,21.7,16.39,81,1015.5,6,1
2018-06-05,26.8,24.2,25.4,2.2,19.6,17.89,76,1014.1,6,1
2018-06-06,25.5,23.3,24.5,4.1,13.6,12.29,88,1014.0,6,1
2018-06-07,26.2,23.2,25.3,2.2,16.4,12.99,88,1015.6,6,1
2018-06-08,26.9,24.2,25.5,3.4,18.8,14.85,85,1016.3,6,1
2018-06-09,26.7,23.5,25.3,2.1,16.9,17.08,85,1016.6,6,1
2018-06-10,26.5,23.3,25.1,3.7,22.9,14.85,81,1016.1,6,1
2018-06-11,27.0,23.0,25.0,6.9,24.9,14.9,82,1015.5,6,1
2018-06-12,26.9,24.0,25.6,1.7,23.7,16.12,75,1015.9,6,1
2018-06-13,26.9,24.1,25.3,2.7,24.7,13.91,77,1016.0,6,1
2018-06-14,27.7,24.2,25.6,1.6,21.9,19.17,74,1016.6,6,1
2018-06-15,25.9,23.6,24.9,4.4,20.2,11.78,81,1017.7,6,1
2018-06-16,27.3,23.4,25.3,1.6,18.4,17.47,77,1018.0,6,1
2018-06-17,25.2,22.9,24.0,6.0,18.4,12.3,89,1018.4,6,1
2018-06-18,25.7,23.0,24.1,4.7,18.2,14.16,88,1018.5,6,1
2018-06-19,27.0,24.3,25.4,2.3,24.0,17.49,73,1018.1,6,1
2018-06-20,26.5,24.2,25.2,1.2,23.8,17.69,70,1018.1,6,1
2018-06-21,26.7,23.4,25.2,1.7,23.7,16.39,73,1017.7,6,1
2018-06-22,27.3,23.8,25.4,1.5,21.8,18.89,71,1017.3,6,1
2018-06-23,27.3,23.8,25.4,0.6,25.0,17.74,71,1016.4,6,0
2018-06-24,26.9,23.8,25.3,0.9,29.7,16.77,70,1015.7,6,0
2018-06-25,26.6,23.5,24.8,2.7,25.4,16.63,74,1015.3,6,1
2018-06-26,24.9,22.7,24.1,1.7,18.1,13.39,82,1015.1,6,1
2018-06-27,25.5,22.9,24.4,2.7,19.0,11.89,81,1015.9,6,1
2018-06-28,25.1,23.4,24.3,2.2,21.6,11.88,78,1015.8,6,1
2018-06-29,26.7,22.5,24.4,3.5,23.0,15.26,78,1014.9,6,1
2018-06-30,26.0,22.1,24.1,3.1,17.4,17.42,79,1013.9,6,1
2018-07-01,24.4,22.2,23.4,3.8,15.3,11.32,92,1013.6,7,1
2018-07-02,25.5,23.1,24.3,15.8,17.9,12.83,86,1013.8,7,1
2018-07-03,26.2,23.9,24.9,2.9,19.2,18.03,78,1014.3,7,1
2018-07-04,26.1,23.3,24.5,3.3,22.0,17.91,79,1014.9,7,1
2018-07-05,24.8,22.9,23.7,5.2,20.1,10.83,89,1015.8,7,1
2018-07-06,25.7,23.6,24.6,6.1,21.5,12.46,86,1015.7,7,1
2018-07-07,25.4,22.9,23.9,7.0,17.8,13.18,86,1016.2,7,1
2018-07-08,25.3,23.4,24.3,2.5,20.6,9.84,80,1016.0,7,1
2018-07-09,25.1,22.3,24.0,3.6,17.6,14.62,81,1016.4,7,1
2018-07-10,26.4,22.1,24.5,2.1,17.1,15.28,77,1016.9,7,1
2018-07-11,26.0,23.0,24.7,2.3,18.3,13.84,81,1017.1,7,1
2018-07-12,26.9,24.0,25.3,1.5,18.5,19.33,75,1017.8,7,1
2018-07-13,25.7,23.3,24.4,3.4,21.7,16.98,75,1017.6,7,1
2018-07-14,26.3,23.1,24.3,0.9,15.3,18.64,73,1017.1,7,0
2018-07-15,26.6,22.0,24.4,1.9,16.8,18.6,74,1017.3,7,1
2018-07-16,26.3,23.2,24.5,2.5,15.3,18.04,74,1018.1,7,1
2018-07-17,26.3,23.0,24.6,3.7,20.7,17.76,75,1018.0,7,1
2018-07-18,26.2,23.5,24.7,3.3,22.2,15.89,75,1017.2,7,1
2018-07-19,26.5,23.1,24.7,1.0,27.0,17.46,72,1016.1,7,1
2018-07-20,26.3,22.6,24.6,2.7,23.6,17.29,75,1015.9,7,1
2018-07-21,26.0,23.3,24.6,1.0,19.2,16.58,73,1016.4,7,1
2018-07-22,26.2,23.1,24.5,1.8,27.7,14.36,72,1016.5,7,1
2018-07-23,26.4,23.3,24.6,1.9,23.9,17.0,74,1017.3,7,1
2018-07-24,26.0,22.9,24.2,2.2,22.5,18.69,78,1018.0,7,1
2018-07-25,25.4,22.7,24.2,3.6,22.4,12.41,80,1018.8,7,1
2018-07-26,25.7,23.1,24.3,2.8,22.5,15.84,78,1018.7,7,1
2018-07-27,24.4,22.4,23.7,6.2,18.9,13.65,85,1017.9,7,1
2018-07-28,26.2,23.5,24.6,2.1,23.2,14.91,74,1017.5,7,1
2018-07-29,25.7,23.1,24.3,0.7,16.9,19.39,75,1016.9,7,0
2018-07-30,25.0,22.7,23.6,6.0,18.0,14.49,85,1016.2,7,1
2018-07-31,24.6,22.4,23.4,9.9,14.8,12.41,90,1016.1,7,1
2018-08-01,26.0,23.0,24.4,6.9,19.7,15.48,82,1015.2,8,1
2018-08-02,26.0,23.3,24.5,1.9,20.5,17.54,74,1015.8,8,1
2018-08-03,26.0,21.9,24.2,0.7,17.7,17.37,71,1015.8,8,0
2018-08-04,26.3,22.8,24.5,0.4,15.5,20.75,75,1015.7,8,0
2018-08-05,26.1,23.2,24.5,4.1,20.5,16.37,80,1015.1,8,1
2018-08-06,26.6,23.6,24.6,1.6,16.7,19.24,78,1016.7,8,1
2018-08-07,26.7,23.0,24.7,1.7,21.2,20.71,77,1017.3,8,1
2018-08-08,26.5,22.9,24.5,1.8,20.2,18.44,78,1017.6,8,1
2018-08-09,26.1,23.5,24.7,2.7,15.4,16.11,76,1017.2,8,1
2018-08-10,26.4,23.4,24.7,1.4,17.7,18.88,78,1016.6,8,1
2018-08-11,26.4,22.0,24.5,0.1,23.5,20.94,81,1016.7,8,0
2018-08-12,27.2,21.9,24.9,0.0,23.7,20.45,84,1015.7,8,0
2018-08-13,26.8,23.5,24.9,1.3,21.8,18.92,85,1014.5,8,1
2018-08-14,26.9,23.7,24.9,0.0,18.3,22.48,77,1015.4,8,0
2018-08-15,26.8,23.8,25.1,0.0,18.9,20.71,75,1017.0,8,0
2018-08-16,26.6,23.8,25.1,1.6,21.7,19.88,77,1018.8,8,1
2018-08-17,26.8,23.9,25.0,1.5,20.1,20.77,76,1019.3,8,1
2018-08-18,26.5,23.0,24.7,1.8,19.3,22.69,77,1018.5,8,1
2018-08-19,27.1,23.4,25.1,1.4,25.8,21.04,72,1018.3,8,1
2018-08-20,27.0,24.1,25.1,0.1,25.8,19.24,71,1018.8,8,0
2018-08-21,26.5,23.6,24.8,4.6,22.5,18.79,77,1018.2,8,1
2018-08-22,25.5,23.1,24.2,5.6,22.1,16.92,81,1017.8,8,1
2018-08-23,26.1,23.4,24.5,3.2,22.3,19.72,76,1016.8,8,1
2018-08-24,26.5,22.5,24.5,6.0,20.7,20.11,78,1016.9,8,1
2018-08-25,25.9,23.8,24.8,3.7,22.7,17.33,75,1017.4,8,1
2018-08-26,26.6,23.6,24.7,0.7,22.7,21.89,73,1017.2,8,0
2018-08-27,26.3,23.3,24.6,1.2,18.4,23.46,72,1016.8,8,1
2018-08-28,26.6,23.1,24.6,2.4,20.1,21.65,75,1017.4,8,1
2018-08-29,25.7,23.2,24.3,4.0,25.3,18.27,73,1017.4,8,1
2018-08-30,25.0,23.2,24.0,3.5,26.4,14.39,74,1015.9,8,1
2018-08-31,24.6,22.5,23.6,3.8,22.6,13.48,77,1015.3,8,1
2018-09-01,25.4,22.5,23.6,5.0,20.4,15.89,81,1015.9,9,1
2018-09-02,25.3,23.0,24.2,6.7,23.4,10.04,79,1015.7,9,1
2018-09-03,25.6,23.0,24.2,5.2,20.3,16.5,80,1014.9,9,1
2018-09-04,26.5,22.6,24.5,0.1,22.5,23.05,76,1013.1,9,0
2018-09-05,26.5,22.1,24.5,0.1,25.9,20.91,78,1014.2,9,0
2018-09-06,26.4,23.7,24.8,3.3,22.2,17.85,80,1015.9,9,1
2018-09-07,26.0,23.2,24.6,4.9,24.4,22.59,76,1015.8,9,1
2018-09-08,26.5,22.9,24.4,1.7,23.5,19.17,71,1015.3,9,1
2018-09-09,24.5,22.2,23.6,8.0,20.3,14.76,86,1015.4,9,1
2018-09-10,25.8,23.1,24.4,3.1,24.2,18.32,78,1015.7,9,1
2018-09-11,26.3,23.1,24.7,0.4,18.5,20.87,74,1015.9,9,0
2018-09-12,26.1,23.1,24.4,0.0,17.4,22.46,73,1016.2,9,0
2018-09-13,25.8,23.1,24.3,1.1,24.8,18.74,70,1016.3,9,1
2018-09-14,26.1,23.2,24.5,0.5,21.9,19.73,69,1014.4,9,0
2018-09-15,26.7,22.8,24.8,2.2,21.2,22.66,79,1014.3,9,1
2018-09-16,26.9,23.5,25.3,3.1,22.1,19.53,81,1014.0,9,1
2018-09-17,27.1,23.7,25.3,0.9,24.2,22.88,82,1013.9,9,0
2018-09-18,26.7,24.0,25.2,1.4,27.8,19.64,80,1014.3,9,1
2018-09-19,26.9,23.7,25.2,1.1,24.3,21.37,80,1015.3,9,1
2018-09-20,26.8,23.4,25.2,1.0,23.8,23.13,78,1015.7,9,1
2018-09-21,26.6,23.5,25.1,1.0,22.3,23.78,77,1015.0,9,1
2018-09-22,26.3,23.5,24.9,0.3,17.4,20.14,80,1013.3,9,0
2018-09-23,26.6,23.5,25.0,5.9,18.7,19.77,80,1013.7,9,1
2018-09-24,26.3,23.2,24.9,3.5,22.7,18.99,81,1014.2,9,1
2018-09-25,26.9,23.9,25.2,1.5,19.6,22.19,78,1014.0,9,1
2018-09-26,27.0,23.8,25.2,1.3,23.6,23.83,77,1014.2,9,1
2018-09-27,27.2,23.9,25.2,2.0,22.2,22.84,78,1014.4,9,1
2018-09-28,27.0,23.6,25.2,2.6,19.1,21.15,82,1013.9,9,1
2018-09-29,26.8,24.2,25.4,1.6,19.2,20.47,84,1013.4,9,1
2018-09-30,27.6,24.5,25.7,0.0,22.8,23.94,75,1013.9,9,0
2018-10-01,26.9,23.9,25.2,0.9,21.1,21.81,70,1014.4,10,0
2018-10-02,27.4,22.6,25.1,1.8,19.9,23.68,75,1014.4,10,1
2018-10-03,26.5,23.7,25.3,1.6,21.1,18.29,80,1014.0,10,1
2018-10-04,27.2,24.0,25.5,2.6,19.4,18.04,78,1013.7,10,1
2018-10-05,27.2,23.9,25.5,1.2,19.5,20.91,77,1013.2,10,1
2018-10-06,27.2,24.1,25.7,0.0,19.5,23.63,74,1013.9,10,0
2018-10-07,27.3,24.4,25.6,0.6,22.1,22.63,74,1015.3,10,0
2018-10-08,27.4,23.8,25.4,2.4,23.8,23.43,74,1015.4,10,1
2018-10-09,27.7,24.2,25.7,0.4,20.9,25.04,69,1014.7,10,0
2018-10-10,27.6,23.8,25.5,3.2,24.2,20.31,74,1013.9,10,1
2018-10-11,26.6,23.8,25.4,3.6,22.6,20.15,76,1014.3,10,1
2018-10-12,27.1,24.0,25.5,2.0,20.8,20.93,76,1014.9,10,1
2018-10-13,26.5,23.3,25.0,4.7,22.4,18.99,82,1014.7,10,1
2018-10-14,27.7,23.2,25.4,1.3,23.1,21.56,81,1012.3,10,1
2018-10-15,27.1,23.2,25.5,0.7,25.5,20.97,82,1011.2,10,0
2018-10-16,27.2,23.7,25.4,1.8,29.2,20.11,84,1011.5,10,1
2018-10-17,26.4,23.7,25.0,3.1,23.6,17.24,86,1012.7,10,1
2018-10-18,27.9,23.6,25.7,1.4,23.1,24.05,80,1012.1,10,1
2018-10-19,28.1,23.5,25.8,1.2,27.9,24.58,80,1010.5,10,1
2018-10-20,28.9,23.8,26.2,0.0,33.6,25.15,79,1008.9,10,0
2018-10-21,28.5,23.2,25.9,0.1,25.9,22.23,79,1011.0,10,0
2018-10-22,27.9,22.9,25.8,0.4,19.0,24.77,82,1013.4,10,0
2018-10-23,28.1,24.8,26.3,0.9,18.6,21.38,73,1013.5,10,0
2018-10-24,27.7,24.5,26.1,0.1,19.8,23.94,73,1014.2,10,0
2018-10-25,28.7,24.6,26.5,1.1,18.9,24.8,72,1013.2,10,1
2018-10-26,28.6,25.2,26.8,0.7,23.5,25.39,76,1011.8,10,0
2018-10-27,29.8,24.8,27.0,0.1,34.0,25.61,68,1011.2,10,0
2018-10-28,30.8,23.1,26.7,0.0,35.3,26.86,71,1010.8,10,0
2018-10-29,29.1,24.6,26.9,0.2,29.1,20.26,76,1012.1,10,0
2018-10-30,28.8,24.3,26.6,3.1,24.2,22.56,78,1014.0,10,1
2018-10-31,28.4,24.2,26.3,1.1,22.7,24.73,76,1013.9,10,1
2018-11-01,27.9,24.7,26.1,1.0,22.4,23.03,74,1013.2,11,1
2018-11-02,28.6,23.4,26.3,2.8,24.3,23.66,77,1011.7,11,1
2018-11-03,28.5,24.2,26.3,3.4,24.4,22.55,77,1011.6,11,1
2018-11-04,28.9,25.0,26.5,0.2,23.2,24.2,72,1011.3,11,0
2018-11-05,28.8,24.1,26.4,1.6,23.1,23.22,74,1011.2,11,1
2018-11-06,28.5,24.7,26.5,2.8,19.9,26.53,71,1011.9,11,1
2018-11-07,28.6,23.8,25.9,2.3,23.0,22.66,79,1012.6,11,1
2018-11-08,27.3,23.8,25.7,3.3,26.2,19.31,82,1012.9,11,1
2018-11-09,28.7,24.3,26.4,3.1,23.1,24.77,77,1013.0,11,1
2018-11-10,28.4,25.0,26.4,3.6,25.6,24.51,76,1011.7,11,1
2018-11-11,28.4,24.7,26.4,1.4,24.8,23.07,75,1011.1,11,1
2018-11-12,28.8,25.1,26.7,1.7,24.3,25.12,76,1012.0,11,1
2018-11-13,28.5,25.3,26.6,1.6,23.8,23.85,75,1012.8,11,1
2018-11-14,28.0,25.0,26.5,2.2,20.5,23.13,75,1012.1,11,1
2018-11-15,28.8,25.0,26.6,0.6,26.3,26.3,75,1011.8,11,0
2018-11-16,27.4,24.9,26.1,2.2,23.0,17.04,78,1013.3,11,1
2018-11-17,28.6,24.9,26.6,2.5,22.5,22.69,78,1014.0,11,1
2018-11-18,28.3,24.6,26.3,2.0,28.0,21.94,73,1014.2,11,1
2018-11-19,28.0,24.8,26.3,2.6,21.7,21.91,76,1013.2,11,1
2018-11-20,28.1,24.9,26.2,4.5,22.7,21.45,76,1013.8,11,1
2018-11-21,27.9,24.7,26.2,4.3,24.5,21.58,76,1013.9,11,1
2018-11-22,27.7,25.0,26.2,0.6,25.1,25.5,74,1013.6,11,0
2018-11-23,28.1,24.8,26.3,0.6,20.6,23.09,74,1012.7,11,0
2018-11-24,27.7,25.2,26.3,2.5,24.1,21.58,78,1012.8,11,1
2018-11-25,28.3,24.8,26.5,4.3,24.6,22.98,78,1012.4,11,1
2018-11-26,27.1,24.1,25.7,6.1,21.7,14.0,83,1011.6,11,1
2018-11-27,26.5,23.8,25.0,15.0,27.5,7.64,83,1011.9,11,1
2018-11-28,26.6,25.0,25.6,2.3,21.1,11.33,81,1011.4,11,1
2018-11-29,27.7,23.7,25.9,2.8,19.1,24.94,81,1011.5,11,1
2018-11-30,27.7,24.8,26.2,0.6,19.6,20.92,80,1010.9,11,0
2018-12-01,28.3,24.8,26.5,0.4,25.9,20.96,83,1010.5,12,0
2018-12-02,28.7,25.0,26.9,1.2,26.2,21.01,84,1010.0,12,1
2018-12-03,28.5,24.8,26.6,1.5,26.8,19.5,85,1008.8,12,1
2018-12-04,28.5,25.0,26.6,0.7,25.8,20.88,83,1008.4,12,0
2018-12-05,28.8,24.6,26.6,0.6,25.2,22.04,83,1009.6,12,0
2018-12-06,28.5,24.7,26.7,3.0,20.9,24.06,84,1012.0,12,1
2018-12-07,28.7,25.2,26.8,0.3,20.2,25.76,80,1013.1,12,0
2018-12-08,29.2,24.3,27.0,0.2,25.0,24.15,82,1012.3,12,0
2018-12-09,29.2,25.3,27.0,2.6,25.1,21.42,82,1014.5,12,1
2018-12-10,28.3,24.8,26.2,6.8,23.4,18.45,83,1016.2,12,1
2018-12-11,28.0,25.1,26.3,5.5,28.6,21.61,77,1016.0,12,1
2018-12-12,27.6,24.7,26.0,2.9,28.2,23.36,74,1015.3,12,1
2018-12-13,27.9,24.3,26.3,2.6,20.9,23.47,73,1014.1,12,1
